#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
69,"Eternal Rest","Sidewalks and Skeletons, CASHFORGOLD",33,134,"witch house, darkwave","Electronic","Eternal Rest",2020-11-13,04:30,42,63,7,1,4,0,10,-9,A minor,4,2022-04-27,3XyeundadT747VKeW7lYVb,"Sidewalks and Skeletons",8A,usl4r2007742
70,"Wasting","The Soft Moon",0,190,"cold wave, darkwave, post-punk, ebm, witch house, gothic rock, industrial, deathrock","Electronic, Rock","Deeper",2015-03-31,05:50,28,89,0,19,28,0,60,-6,C,4,2022-04-27,24ecRdvvKcZCFdmebEJ1X8,"Captured Tracks",8B,QMMZN1521804
71,"Embrace","Pastel Ghost",1,128,"witch house, darkwave","Electronic","Abyss",2015-03-10,03:24,52,91,16,62,17,0,20,-6,C minor,4,2022-04-27,1PZeAjfBkRX2J7bN5o1KQ1,"Cleopatra Records",5A,QM6XS1704794
72,"Invisible","Labyrinth Ear",42,97,"witch house, darkwave, cold wave","Electronic, Rock","Invisible",2020-12-21,04:09,60,49,5,18,48,0,10,-12,G,4,2022-04-27,1quJ23GtZEWmlrfx79bh1a,"LE Records",9B,GB6DQ2020003
73,"Dayflower","Cathedral Bells",49,170,"dream pop, shoegaze","Pop, Rock","Ether",2021-01-29,02:53,15,94,0,82,60,10,0,-4,A,4,2022-04-27,3Y3uR7Fd2yVBLHmgsqmZnS,"Spirit Goth Records",11B,QZFYW2160144
74,"Isolator","House of Harm",32,141,"darkwave, cold wave, post-punk, gothic rock, deathrock","Electronic, Rock","Vicious Pastimes",2020-09-04,03:20,47,91,0,10,21,0,20,-6,B minor,4,2022-04-27,4q3o5yIgkkoKDv8xVjg7fG,"Avant! Records",10A,ITFRN1800129
75,"Alone Tonight","Gap Girls",0,113,"darkwave","Electronic","Street Desires",2019-02-01,03:38,53,67,0,31,23,0,10,-10,A,4,2022-04-27,09WNn16gJpJ3GTihHLmXGq,"Gap Girls",11B,QM4TW1918400
76,"Biohazard","Momma",0,124,"indie rock","Rock","Two of Me",2020-06-05,02:25,56,77,1,82,44,0,10,-8,B minor,4,2022-04-27,1Dn8r3rLECHNSGCbajr9HX,"Danger Collective Records",10A,QM4TW2056549
77,"New Wave Hookers","Vestron Vulture",37,120,"darkwave, post-punk, cold wave, synthwave, witch house","Electronic, Rock","Collection III",2017-01-01,03:50,53,56,0,86,4,0,10,-15,G,4,2022-04-27,2RKsy1MhBTcvAWIFpdUgvj,"Vestron Vulture",9B,GBSMU4541261
78,"Judas Effect","Vestron Vulture",53,150,"darkwave, post-punk, cold wave, synthwave, witch house","Electronic, Rock","Lionheart",2020-10-10,03:12,55,91,1,66,61,0,10,-6,G,4,2022-04-27,5ybk0RVtJLh63xcoMyLoTQ,"Vestron Vulture",9B,GBSMU8717071
79,"After Dark","Mr.Kitty",77,140,"witch house, darkwave","Electronic","Time",2014-10-06,04:19,59,60,7,27,4,0,0,-10,G#/A♭,4,2023-03-17,2LKOHdMsL0K9KwcPRlJK2v,"Negative Gain Productions",4B,USY251660155
80,"nihilist blues (feat. Grimes)","Bring Me The Horizon, Grimes",53,134,"metalcore, emo, screamo, rock, post-hardcore, art pop","Pop, Rock, Metal","amo",2019-01-25,05:25,61,81,0,0,20,0,30,-6,E minor,4,2023-08-15,1JdWRS3PBZlSgKcPKcULtr,"RCA Records Label",9A,GBARL1801494
81,"Feelings","TWIN ION ENGINE",33,74,"darkwave, post-punk, cold wave, gothic rock","Electronic, Rock","Sonar",2021-08-27,02:50,46,66,0,38,57,10,0,-9,A minor,3,2023-11-03,0xsnSpmJYaO3QuuLNeg0w8,"Stereo-urchin 2020",8A,QZK6G2128375
82,"Running Up That Hill","Placebo",64,180,"britpop","Pop, Rock","Covers",2003-03-24,04:57,45,36,27,52,8,0,0,-14,A#/B♭ minor,4,2024-11-20,0uYVJ8z5kgMayMNPJA6Cz9,"Elevator Lady Ltd",3A,GBAAA0300682
