#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
207,"Aa Aa","Hawaiian Gremlins",15,172,"post-punk, mexican indie, cold wave, darkwave","Electronic, Rock","Girls",2014-01-01,03:29,50,62,0,52,68,0,10,-14,G,4,2025-07-29,5lJ3NyrGuU7ndzJS2tEihT,"Hawaiian Gremlins",9B,MX3741400435
208,"Outro","Hawaiian Gremlins",12,95,"post-punk, mexican indie, cold wave, darkwave","Electronic, Rock","Girls",2014-01-01,01:49,54,38,0,4,23,0,20,-16,G,4,2025-07-29,5z08v8M9t7U3LS5S8LRygM,"Hawaiian Gremlins",9B,MX3741400436
209,"Ecstasy","Soviet Soviet",46,185,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,03:03,38,89,0,51,58,0,0,-4,F#/G♭ minor,4,2025-07-29,0TKkvYT4K94hECUZqQVC9G,"Soviet Soviet",11A,QMGEB1301201
210,"No Lesson","Soviet Soviet",43,190,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,04:26,13,93,2,73,29,0,10,-4,A,4,2025-07-29,01Hk670qlXPSL7UwxC0H2f,"Soviet Soviet",11B,QMGEB1301206
211,"1990","Soviet Soviet",39,97,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,03:10,47,95,0,71,44,0,10,-4,E,4,2025-07-29,2R0KXGhWg5tPynLygSexoH,"Soviet Soviet",12B,QMGEB1301202
212,"Introspective Trip","Soviet Soviet",33,154,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,03:52,41,96,0,36,25,0,0,-4,A,4,2025-07-29,5NxuHxFb0tC7HjjUjginNi,"Soviet Soviet",11B,QMGEB1301203
213,"Further","Soviet Soviet",28,98,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,02:56,46,98,0,10,15,0,10,-4,G,4,2025-07-29,6ycTFhDZJamoXMJGuOkQNc,"Soviet Soviet",9B,QMGEB1301204
214,"Gone Fast","Soviet Soviet",24,154,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,03:59,42,95,0,1,44,0,0,-4,A,4,2025-07-29,1Kd13fsXUH1Q2Q0zWUDbf1,"Soviet Soviet",11B,QMGEB1301205
215,"Together","Soviet Soviet",20,144,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,04:07,50,96,0,78,29,0,0,-5,B minor,4,2025-07-29,5Mj7H9lJe3pwrtc5hpmg8C,"Soviet Soviet",10A,QMGEB1301207
216,"Hidden","Soviet Soviet",26,148,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,03:23,43,99,0,92,13,10,10,-5,G,4,2025-07-29,4me579SPIC1FnzVgIGBMjs,"Soviet Soviet",9B,QMGEB1301208
217,"Something You Can't Forget","Soviet Soviet",20,189,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,03:24,31,97,0,2,29,0,10,-4,B minor,4,2025-07-29,6eFGe5tnCYyoOBuQt5h5HZ,"Soviet Soviet",10A,QMGEB1301209
218,"Around Here","Soviet Soviet",19,143,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Fate",2013-11-11,02:06,41,96,0,5,37,0,20,-4,A,4,2025-07-29,7fVMgWo5mwRTdSZ84DJuFb,"Soviet Soviet",11B,QMGEB1301210
219,"Evocation","Bellenger",0,88,"post-punk, darkwave, cold wave, gothic rock","Electronic, Rock","Ellipsism",2017-00-00,01:27,24,43,80,83,3,0,10,-11,A#/B♭,4,2025-07-29,2PToNiOsvNXQ66IjU5tGu2,"Bellenger",6B,GBSMU8351120
220,"Cults","Bellenger",0,166,"post-punk, darkwave, cold wave, gothic rock","Electronic, Rock","Ellipsism",2017-00-00,04:14,18,84,1,1,7,0,30,-5,A#/B♭,4,2025-07-29,0HSHSUpbrMseMwren2HmSh,"Bellenger",6B,GBSMU8351121
221,"Monuments","Bellenger",0,92,"post-punk, darkwave, cold wave, gothic rock","Electronic, Rock","Ellipsism",2017-00-00,04:00,37,90,4,83,50,0,50,-4,E minor,4,2025-07-29,5HLLRacoPOU3kqMYebHnEh,"Bellenger",9A,GBSMU8351122
222,"Dystopia","Bellenger",0,165,"post-punk, darkwave, cold wave, gothic rock","Electronic, Rock","Ellipsism",2017-00-00,05:16,15,82,6,67,22,0,10,-6,A#/B♭,4,2025-07-29,4ZsseWgO4x88l4jssBNvHW,"Bellenger",6B,GBSMU8351123
223,"Cioran","Bellenger",0,93,"post-punk, darkwave, cold wave, gothic rock","Electronic, Rock","Ellipsism",2017-00-00,03:57,30,85,4,69,22,0,20,-7,G minor,4,2025-07-29,7LDfTWhV3lVEy05m0airpM,"Bellenger",6A,GBSMU8351124
224,"Past the Shades","Bellenger",0,90,"post-punk, darkwave, cold wave, gothic rock","Electronic, Rock","Ellipsism",2017-00-00,04:57,20,77,19,55,7,0,10,-5,D#/E♭,4,2025-07-29,3XU1fo3oPCA3H2J7qE2HAS,"Bellenger",5B,GBSMU8351125
225,"Axis","Bellenger",1,130,"post-punk, darkwave, cold wave, gothic rock","Electronic, Rock","Ellipsism",2017-00-00,03:02,37,84,1,88,10,0,10,-7,G minor,4,2025-07-29,5afj8Xq7BDu4cj6LpDTIYQ,"Bellenger",6A,GBSMU8351126
226,"Color del Cielo","Espejo Convexo",6,128,"post-punk, darkwave, cold wave, gothic rock, deathrock","Electronic, Rock","Ruina Circular",2017-07-26,04:04,56,90,32,93,63,0,30,-6,F#/G♭,4,2025-07-29,1werDJ6Uc5gcAs8WtuILI2,"Industrias Wio",2B,ushm21762246
227,"Relación","Espejo Convexo",4,82,"post-punk, darkwave, cold wave, gothic rock, deathrock","Electronic, Rock","Ruina Circular",2017-07-26,02:32,49,67,2,86,74,0,0,-8,D,4,2025-07-29,6yqsSWGHHbYIGYN7BPBQXL,"Industrias Wio",10B,ushm21762248
228,"La Fuga","Espejo Convexo",2,145,"post-punk, darkwave, cold wave, gothic rock, deathrock","Electronic, Rock","Ruina Circular",2017-07-26,03:44,47,95,40,92,32,0,50,-6,G#/A♭ minor,4,2025-07-29,4FnU7jcs7mGvR08vO7ydFk,"Industrias Wio",1A,ushm21762249
229,"Fire","Espejo Convexo",1,136,"post-punk, darkwave, cold wave, gothic rock, deathrock","Electronic, Rock","Ruina Circular",2017-07-26,04:13,57,78,10,96,30,0,50,-8,C♯/D♭,4,2025-07-29,1CbcanIO6hnDxHj4faoV2Q,"Industrias Wio",3B,ushm21762250
230,"Ruina Circular","Espejo Convexo",1,120,"post-punk, darkwave, cold wave, gothic rock, deathrock","Electronic, Rock","Ruina Circular",2017-07-26,03:52,66,61,27,92,85,0,10,-7,B,3,2025-07-29,30C4PA7M2yZXTA11l6I0hh,"Industrias Wio",1B,ushm21762251
231,"Depuración","Cruz De Navajas",17,145,"deathrock, post-punk, darkwave, gothic rock, cold wave","Electronic, Rock","Dominacion",2018-02-14,03:36,45,86,0,54,37,0,10,-9,F,3,2025-07-29,2XFgTkA52u0V48r81opqnt,"Going Underground",7B,QM6N21815389
232,"Imperialismo","Cruz De Navajas",13,110,"deathrock, post-punk, darkwave, gothic rock, cold wave","Electronic, Rock","Dominacion",2018-02-14,04:36,51,84,0,96,58,0,20,-8,E minor,4,2025-07-29,5BLapYQT3KpwGNWttVBpxv,"Going Underground",9A,QM6N21815393
233,"Ciudad","Cruz De Navajas",8,145,"deathrock, post-punk, darkwave, gothic rock, cold wave","Electronic, Rock","Dominacion",2018-02-14,03:41,38,81,0,94,38,0,30,-8,A minor,4,2025-07-29,2gzb0yTlftO9pbDmAweX1i,"Going Underground",8A,QM6N21815391
234,"Las Personas Son Bestias","Cruz De Navajas",5,136,"deathrock, post-punk, darkwave, gothic rock, cold wave","Electronic, Rock","Dominacion",2018-02-14,04:16,43,79,0,73,46,0,10,-8,A#/B♭,4,2025-07-29,0VzoT1G34UxKkQs2pZzJ7S,"Going Underground",6B,QM6N21815392
235,"Parasitos","Cruz De Navajas",11,80,"deathrock, post-punk, darkwave, gothic rock, cold wave","Electronic, Rock","Dominacion",2018-02-14,03:58,24,79,1,47,45,0,50,-8,A minor,4,2025-07-29,7DuxuWux1FtwkmGRHK4xOk,"Going Underground",8A,QM6N21815394
236,"Suna","Cruz De Navajas",4,160,"deathrock, post-punk, darkwave, gothic rock, cold wave","Electronic, Rock","Dominacion",2018-02-14,02:55,35,92,0,96,48,0,10,-8,D#/E♭,4,2025-07-29,7Cod1knWOwgr59A28OFNdV,"Going Underground",5B,QM6N21815395
237,"Spk","Cruz De Navajas",3,135,"deathrock, post-punk, darkwave, gothic rock, cold wave","Electronic, Rock","Dominacion",2018-02-14,03:44,39,67,0,96,33,0,30,-8,G minor,4,2025-07-29,4c3M3qNm5n7W0uvIS2hlCn,"Going Underground",6A,QM6N21815396
238,"Insomnio","Leonora Post Punk",35,149,"post-punk, darkwave, cold wave, deathrock, gothic rock","Electronic, Rock","Insomnio",2020-05-27,05:00,61,79,3,76,57,0,10,-8,A#/B♭,4,2025-07-29,0Z5ojUi4MrQNTgjhj1NKrA,"2111313 Records DK2",6B,QZHN72024618
239,"Sufrí","Leonora Post Punk",34,180,"post-punk, darkwave, cold wave, deathrock, gothic rock","Electronic, Rock","Eternos",2020-10-26,03:23,43,82,3,54,60,0,10,-9,A,4,2025-07-29,0EQSz6oxEFWTwVSHIMeOSd,"2111313 Records DK2",11B,QZHN92007932
240,"Reina Negra","Leonora Post Punk",23,152,"post-punk, darkwave, cold wave, deathrock, gothic rock","Electronic, Rock","Eternos",2020-10-26,02:23,56,60,0,84,85,0,20,-6,C♯/D♭ minor,4,2025-07-29,1gYA6MXS64GdEY70ryF4Rx,"2111313 Records DK2",12A,QZMER2026221
241,"Eternos","Leonora Post Punk",23,160,"post-punk, darkwave, cold wave, deathrock, gothic rock","Electronic, Rock","Eternos",2020-10-26,02:48,56,61,5,76,84,0,10,-11,C♯/D♭ minor,4,2025-07-29,5c9iJqGi4joqDARwGTViVT,"2111313 Records DK2",12A,QZHN62035279
242,"Insomnio","Leonora Post Punk",19,149,"post-punk, darkwave, cold wave, deathrock, gothic rock","Electronic, Rock","Eternos",2020-10-26,05:00,61,79,3,73,50,0,10,-8,F,4,2025-07-29,7gA6HWHe8anjppCgWTkWBu,"2111313 Records DK2",7B,QZMER2026222
243,"Colonia Americana","Leonora Post Punk",15,138,"post-punk, darkwave, cold wave, deathrock, gothic rock","Electronic, Rock","Eternos",2020-10-26,07:21,65,77,0,20,66,0,10,-8,C♯/D♭,4,2025-07-29,0UMPCWi2XCWjodgY2TuuPa,"2111313 Records DK2",3B,QZHN52098547
244,"Anestesia","Norwayy",5,150,"mexican indie","Rock","Anestesia",2021-08-01,04:21,47,69,0,63,39,0,10,-7,A minor,4,2025-07-29,3gWes8gpaT8XOMLrr9eGyd,"Norwayy",8A,ushm82133845
245,"Hogar","The Stag Film",2,158,"post-punk","Rock","Cry with Me",2021-08-06,05:12,39,76,4,1,34,0,0,-12,A#/B♭ minor,4,2025-07-29,4bfhUZxhki5QurJwCy5FrH,"The Stag Film",3A,ushm82186281
246,"Love rain","Morning Rain",3,150,"post-punk, cold wave, darkwave","Electronic, Rock","Love Rain",2021-02-11,03:37,54,96,1,79,70,0,10,-4,D,4,2025-10-21,08z9xreZpy3D67OcXuFLly,"Morning Rain",10B,SE5BU2153247
