#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
11,"Telepathy/Overdrive","Kinokoteikoku",28,168,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","フェイクワールドワンダーランド",2014-10-29,03:30,31,94,1,0,47,0,10,-3,F,4,2020-03-28,0nU7rfG8HfnxHp4j044coJ,"DAIZAWA RECORDS",7B,JPB451403401
12,"WHY","Kinokoteikoku",40,94,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,02:45,51,72,7,0,58,0,10,-4,G#/A♭,4,2020-03-28,647iDGkytLSArmTgHMIqYh,"Universal Music LLC",4B,JPPO01803512
13,"&","Kinokoteikoku",39,102,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,04:02,64,52,3,0,60,0,0,-5,E,4,2020-03-28,0HJ5cdDX96bJCKKcsYCzR6,"Universal Music LLC",12B,JPPO01803513
14,"ラプス","Kinokoteikoku",41,83,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,03:39,52,68,28,0,38,0,0,-6,E,4,2020-03-28,0KQOxzgtG8LVP8cZKJQoQh,"Universal Music LLC",12B,JPPO01803514
15,"Thanatos","Kinokoteikoku",49,94,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,04:38,48,81,0,1,64,0,30,-5,A#/B♭ minor,4,2020-03-28,5aocOav8WK6ooPDSChZy1x,"Universal Music LLC",3A,JPPO01803515
16,"傘","Kinokoteikoku",35,144,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,05:48,48,65,23,0,53,0,10,-6,E,4,2020-03-28,0E319YXfwSDbBu0HufqznP,"Universal Music LLC",12B,JPPO01803516
17,"ヒーローにはなれないけど","Kinokoteikoku",31,105,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,03:24,61,70,7,0,80,0,20,-5,E,4,2020-03-28,6XYsiuxND3Fpl7ELlyzgUn,"Universal Music LLC",12B,JPPO01803517
18,"金木犀の夜","Kinokoteikoku",57,126,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,04:05,66,61,16,0,49,0,10,-7,D,4,2020-03-28,27udJcfu06TvbbOpgfxIlw,"Universal Music LLC",10B,JPPO01803518
19,"中央線","Kinokoteikoku",36,170,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,03:17,54,55,8,0,64,0,0,-6,C♯/D♭,4,2020-03-28,6L1DorrOCEdx7XdxmVzsEt,"Universal Music LLC",3B,JPPO01803519
20,"Humming","Kinokoteikoku",26,98,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,00:42,71,18,99,98,96,0,20,-14,C,4,2020-03-28,77xKpDr8pWITT7q0TBiGoL,"Universal Music LLC",8B,JPPO01803520
21,"LIKE OUR LIFE","Kinokoteikoku",33,73,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,03:40,44,73,7,19,84,0,20,-7,E,4,2020-03-28,0E86qYpBVp0nFhlTplIuyv,"Universal Music LLC",12B,JPPO01803521
22,"タイトロープ","Kinokoteikoku",31,61,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,04:56,55,44,16,0,10,0,10,-6,D,4,2020-03-28,3LEqF3bVGyn139CPBylUsb,"Universal Music LLC",10B,JPPO01803522
23,"カノン","Kinokoteikoku",32,121,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,03:49,53,82,2,0,72,0,0,-4,F,3,2020-03-28,7iq9wGBC2oFd7JPXwoDkTv,"Universal Music LLC",7B,JPPO01803523
24,"夢みる頃を過ぎても","Kinokoteikoku",32,82,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","タイム・ラプス",2018-09-12,05:11,53,54,14,0,58,0,10,-5,F#/G♭,4,2020-03-28,1XX0AOm73DzQNFdnjaADgk,"Universal Music LLC",2B,JPPO01803524
25,"ロンググッドバイ","Kinokoteikoku",31,70,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","ロンググッドバイ",2013-12-04,03:09,33,88,0,70,71,0,10,-4,A,4,2020-03-28,4xxMvmFyA9f7cKfQiDuIw0,"DAIZAWA RECORDS",11B,JPB451303164
26,"海と花束","Kinokoteikoku",35,106,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","ロンググッドバイ",2013-12-04,03:12,39,84,3,0,61,0,0,-3,C♯/D♭,3,2020-03-28,5ZJwj1m125lhcpjIvZr1Go,"DAIZAWA RECORDS",3B,JPB451303165
27,"パラノイドパレード","Kinokoteikoku",41,86,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","ロンググッドバイ",2013-12-04,05:13,22,82,18,0,50,0,20,-2,D,4,2020-03-28,61e3DNqX7Xyl6g9o8LZI22,"DAIZAWA RECORDS",10B,JPB451303166
28,"MAKE L","Kinokoteikoku",28,82,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","ロンググッドバイ",2013-12-04,01:17,29,67,14,0,63,0,0,-2,G,4,2020-03-28,5aeAq8pu9XLtSdFfqASW69,"DAIZAWA RECORDS",9B,JPB451303168
29,"夜鷹","Kinokoteikoku",38,73,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","eureka",2013-02-06,05:13,23,88,13,20,54,0,0,-6,D,4,2020-03-28,2hnrioxoZCljW6VbbO0Bvv,"DAIZAWA RECORDS",10B,JPB451202863
30,"平行世界","Kinokoteikoku",34,126,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","eureka",2013-02-06,04:25,46,74,17,0,71,0,10,-4,D,4,2020-03-28,6xI6mi7ms8qvKu6uDyCicj,"DAIZAWA RECORDS",10B,JPB451202864
31,"春と修羅","Kinokoteikoku",32,73,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","eureka",2013-02-06,02:40,36,92,8,0,40,0,40,-1,A,4,2020-03-28,54zCGbgOeaOXsEFLgLuwzB,"DAIZAWA RECORDS",11B,JPB451202865
32,"国道スロープ","Kinokoteikoku",45,91,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","eureka",2013-02-06,04:09,43,80,13,0,55,0,10,-3,A,4,2020-03-28,7upG8kgnfF4yfaOGNKHXJg,"DAIZAWA RECORDS",11B,JPB451202866
33,"ユーリカ","Kinokoteikoku",32,149,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","eureka",2013-02-06,04:30,12,66,0,0,39,0,10,-5,G#/A♭,4,2020-03-28,7xNVhsx3lOMuyzsU0ujZVL,"DAIZAWA RECORDS",4B,JPB451202867
34,"風化する教室","Kinokoteikoku",35,119,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","eureka",2013-02-06,03:20,72,52,50,1,70,0,0,-6,D,4,2020-03-28,7EYle044tuItnJemEbG6LK,"DAIZAWA RECORDS",10B,JPB451202868
35,"Another Word","Kinokoteikoku",30,146,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","eureka",2013-02-06,04:46,41,57,1,12,51,0,30,-6,G,4,2020-03-28,0AYSnChz5pCuZRXtaZE1fW,"DAIZAWA RECORDS",9B,JPB451202869
36,"明日にはすべてが終わるとして","Kinokoteikoku",27,214,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","eureka",2013-02-06,09:49,12,0,12,4,96,0,10,-5,G,3,2020-03-28,1Olm4x58inIWK030ARIUcr,"DAIZAWA RECORDS",9B,JPB451202871
37,"中庭の少女たち","SHISHAMO",50,175,"japanese indie, j-rock, j-pop","Pop, Rock","SHISHAMO 3",2016-03-02,05:10,47,84,0,0,85,0,10,-4,E,4,2020-04-02,1YrU8ExqF04ygegVoOOoFU,"Universal Music LLC",12B,JPD001400292
38,"Telecaster Stripes","POLKADOT STINGRAY",37,142,"polka, japanese indie, j-rock, j-pop","Pop, Rock, Traditional Music","Honenuki E.P.",2016-11-18,03:53,56,94,0,0,84,0,30,-3,F minor,4,2020-04-02,579avJHxDcaykcSea1kBNU,"POLKADOT STINGRAY",4A,TCJPE1674756
39,"Sympathy","KEYTALK",28,185,"japanese indie, j-rock, j-pop","Pop, Rock","SUGAR TITLE",2011-11-09,02:55,37,94,0,1,71,0,0,-4,A minor,4,2020-04-02,1tfxmr6b0lx9MUMZu75ttO,"KOGA RECORDS",8A,JPB751106803
40,"Passion","KEYTALK",27,167,"japanese indie, j-rock, j-pop","Pop, Rock","SUGAR TITLE",2011-11-09,03:41,42,88,0,56,54,0,0,-4,G minor,4,2020-04-02,1OT8ulNiseTYKic42nGN4e,"KOGA RECORDS",6A,JPB751106801
