#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
30,"FINAL ACT: TOKYO","TOKYOPILL",0,82,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","TOKYO Drift Club",2021-11-01,01:33,67,48,34,95,62,0,10,-13,D,4,2023-01-12,4Myvyr1e4s8lumKYCEtegV,"3186048 Records DK2",10B,QZNWV2155241
31,"End of TOKYO","TOKYOPILL",0,180,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","End of TOKYO",2022-10-20,01:46,42,78,1,91,7,0,10,-6,E,4,2023-01-13,2VJwmnYK4KXz0DnFcoirsk,"3186048 Records DK2",12B,QZNWW2225866
32,"results: s rank","optic core",16,120,"breakcore, jungle, breakbeat, drum and bass, speedcore","Electronic","otherworld",2022-12-30,03:21,35,58,51,76,21,0,10,-13,C♯/D♭ minor,5,2023-01-13,5CnE53DCyX8Ntvn0Y5a3LM,"Eldia",12A,DGA082207130
33,"virtual beauty","LOMAJI",27,166,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","virtual beauty",2022-11-12,02:53,46,64,0,84,31,0,10,-10,G#/A♭ minor,4,2023-01-13,44I1tc7rTUXKXuvHzZgpNb,"3967079 Records DK2",1A,QZTAX2277713
34,"Pure Judgement","amore",29,172,"breakcore, jungle","Electronic","Pure Judgement",2022-10-14,04:24,40,86,1,20,12,0,10,-10,G,4,2023-01-13,3FMerttn4JCnoseWLjODBE,"2629546 Records DK2",9B,QZPLS2203768
35,"WELCOME 2 ESCAPE","black balloons",29,160,"breakcore, jungle, breakbeat, drum and bass","Electronic","escape FM",2022-12-02,02:54,41,91,10,52,40,10,10,-8,C,4,2023-01-13,2lCnacGVKFz5UseMnLaIpa,"TWILIGHT LABS",8B,QZTAZ2210376
36,"Runners","LOMAJI",24,160,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","Runners",2022-12-10,02:17,33,75,14,87,33,10,10,-11,G#/A♭,4,2023-01-13,73ukScDLEq3WBY1EBfUPYU,"3967079 Records DK2",4B,QZTB52247194
37,"back to tha","Casper Mcfadden",6,140,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","back to tha",2022-12-13,04:20,53,81,0,10,74,10,10,-8,D,4,2023-01-13,7dOzaKiaduAxuRfPSaTQwu,"2327101 Records DK",10B,QZTB72268401
38,"feelin you","LOMAJI",34,160,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","feelin you",2022-01-10,03:28,45,80,0,87,59,0,10,-11,G#/A♭,4,2023-01-13,3f0kIVVwla5JOMS5tBrRqc,"3967079 Records DK2",4B,QZPEW2204557
39,"heaven's night","optic core",12,170,"breakcore, jungle, breakbeat, drum and bass, speedcore","Electronic","otherworld",2022-12-30,03:54,28,59,17,93,44,10,20,-12,A#/B♭ minor,4,2023-01-13,4bT4Wl5Yo6BRJJZrb5BpKU,"Eldia",3A,DGA082207123
40,"pitstop + refuel","Yesterdayneverhappened",0,100,"breakcore, jungle, speedcore","Electronic","The Demon At Dusk",2022-10-28,02:24,68,98,1,55,30,0,30,-8,C♯/D♭,4,2023-01-13,1hEGv7y60UkWXvEaI9xnYr,"Daybreak",3B,QZPLS2224647
41,"End of TOKYO","TOKYOPILL",0,180,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","End of TOKYO",2022-10-20,01:46,42,78,1,91,7,0,10,-6,E,4,2023-01-13,2VJwmnYK4KXz0DnFcoirsk,"3186048 Records DK2",12B,QZNWW2225866
42,"Trancendence","Nedaj, Young Mooski",0,90,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","Trancendence",2022-12-23,03:44,53,93,13,80,10,0,30,-8,G#/A♭,4,2023-01-13,4hkJ9k6TYJE5Y0CsOlGL5G,"NUMBPROMISES",4B,QZTB82239545
43,"RR","LOMAJI",37,160,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","RR",2022-01-10,01:15,43,97,0,89,23,0,30,-5,D,4,2023-01-13,2ec2Maxu91aSW0TioOKxIQ,"3967079 Records DK2",10B,QZPEW2204568
44,"urban noise","LOMAJI",41,155,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","urban noise",2022-01-10,03:42,30,92,0,84,38,0,10,-7,G#/A♭,4,2023-01-13,6H5Q6ugtmGRRXxv9tkbx28,"3967079 Records DK2",4B,QZPEW2204567
45,"shine","Amal",11,167,"breakcore, baltimore club, jungle, footwork, jersey club","Electronic, Hip Hop","gleam",2021-05-14,04:15,38,75,2,24,35,0,10,-11,F,4,2023-01-13,4QJM3BLWqODFafi26DqHiv,"hochi runs",7B,USYBL2101046
46,"Smoke","Racquan, CleavageCrumbz",7,176,"breakcore, jungle","Electronic","Heavy Handed",2022-12-18,03:30,56,92,2,1,24,0,10,-8,D,4,2023-01-13,4Kp6d9stoYiymsShfhxC19,"RACQUAN STUDIOS",10B,QZTB42267756
47,"DIGITAL HYPE","LOMAJI",26,155,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","DIGITAL HYPE",2022-08-25,02:22,49,65,0,93,18,0,0,-16,C♯/D♭,4,2023-01-13,71ojYlKc8UE8iVHHrI0nbx,"3967079 Records DK2",3B,QZNWT2218146
48,"corsa","Nedaj, Purity Filter",0,185,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","NO MERCY",2022-12-02,03:27,49,99,0,86,11,30,20,-2,C♯/D♭,4,2023-01-13,3q8fn45VXtN5zV9DyGFcWT,"NUMBPROMISES",3B,QZTB32284565
49,"way 2 good (idc)","Dazegxd",33,170,"breakcore, jungle, rally house","Electronic, Rock","way 2 good (idc)",2022-09-16,04:19,56,93,9,0,82,20,30,-3,F#/G♭ minor,4,2023-01-13,5E2rj65ZxwSEMcHjbx8y6L,"eldia",11A,QZNWR2228595
50,"Megaplex","LOMAJI",11,158,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","Megaplex",2022-01-10,03:37,42,80,36,97,18,0,10,-12,A#/B♭ minor,4,2023-01-13,2DEaqSxhYThN55psVn7TZB,"3967079 Records DK2",3A,QZPEW2204570
